Year,LoanCharacteristicsID,Bank,FIPSStateNumericCode,FIPSCountyCode,CoreBasedStatisticalAreaCode,CensusTractIdentifier,CensusTractMinorityRatioPercent,CensusTractMedFamIncomeAmount,LocalAreaMedianIncomeAmount,TotalMonthlyIncomeAmount,HUDMedianIncomeAmount,LoanAcquisitionActualUPBAmt,LTVRatioPercent,NoteDate,LoanAcquisitionDate,LoanPurposeType,ProductCategoryName,MortgageType,ScheduledTotalPaymentCount,LoanAmortizationMaxTermMonths,MortgageLoanSellerInstType,BorrowerCount,BorrowerFirstTimeHomebuyer,Borrower1Race1Type,Borrower2Race1Type,Borrower1SexType,Borrower2SexType,Borrower1AgeAtApplicationYears,Borrower2AgeAtApplicationYears,PropertyUsageType,PropertyUnitCount,NoteRatePercent,NoteAmount,HousingExpenseRatioPercent,TotalDebtExpenseRatioPercent,Borrower1CreditScoreValue,Borrower2CreditScoreValue,PMICoveragePercent,EmploymentBorrowerSelfEmployed,PropertyType,IndexSourceType,MarginRatePercent,PrepaymentPenaltyExpirationDate,Borrower1EthnicityType,Borrower1Race2Type,Borrower1Race3Type,Borrower1Race4Type,Borrower1Race5Type,Borrower2EthnicityType,Borrower2Race2Type,Borrower2Race3Type,Borrower2Race4Type,Borrower2Race5Type,HOEPALoanStatusType,LienPriorityType
2023,2765968,Des Moines,49,005,30860,0002.02,13.005,85962,73406,14432,84300,584000,80,2023,2023,1,01,0,360,360,01,2,0,5,5,1,2,61,62,1,1,6.625,584000,28,48.58,5,5,0,0,PT01,99,9999,12/31/9999,2,7,7,7,7,2,7,7,7,7,2,1
2023,2765969,Des Moines,49,035,41620,1126.1,31.929,77656,96438,9752,106300,302200,53,2023,2023,2,01,0,360,360,01,1,0,5,8,1,4,38,998,1,1,7,302200,25.13,35.33,4,9,0,0,PT07,99,9999,12/31/9999,2,7,7,7,7,5,8,8,8,8,2,1
2023,2765970,Des Moines,27,001,99999,7905.03,4.86,71458,79217,16510,90400,404000,80,2023,2023,1,01,0,360,360,01,1,0,5,8,2,4,42,998,2,1,6.375,404000,8.95,27.03,5,9,0,0,PT01,99,9999,12/31/9999,2,7,7,7,7,5,8,8,8,8,2,1
2023,2765971,Des Moines,19,109,99999,9505,8.272,88594,76279,12822,86300,208250,85,2023,2023,1,01,0,360,360,01,2,0,5,5,2,1,44,47,1,1,6.5,208250,15.53,35.95,3,2,12,0,PT01,99,9999,12/31/9999,2,7,7,7,7,2,7,7,7,7,2,1
2023,2765972,Des Moines,02,020,11260,0028.21,28.72,165662,102596,28147,115700,522500,95,2023,2023,1,01,0,360,360,01,2,0,5,5,1,2,56,55,1,1,6.75,522500,14.99,24.27,5,5,30,1,PT01,99,9999,12/31/9999,2,7,7,7,7,2,7,7,7,7,2,1
2023,2765973,Des Moines,02,020,11260,0027.11,36.057,141328,102596,33553,115700,325000,40,2023,2023,1,01,0,180,180,01,2,0,5,2,1,2,46,55,1,1,6.5,325000,11.48,21.67,5,5,0,0,PT07,99,9999,12/31/9999,2,7,7,7,7,2,7,7,7,7,2,1
2023,2765974,Des Moines,02,090,21820,0013.00,23.748,108438,93030,13308,98600,625200,80,2023,2023,1,01,0,360,360,01,2,0,5,5,2,1,40,41,1,1,7.25,625200,40.82,42.47,5,5,0,1,PT01,99,9999,12/31/9999,2,7,7,7,7,2,7,7,7,7,2,1
2023,2765975,Des Moines,02,090,21820,0008.00,38.643,90849,93030,12014,98600,392755,99,2023,2023,1,01,1,360,360,01,1,1,6,8,3,4,31,998,1,1,6.75,392755,29.64,48.17,1,9,0,0,PT01,99,9999,12/31/9999,3,7,7,7,7,5,8,8,8,8,2,1
2023,2765976,Des Moines,04,013,38060,1108.02,44.705,77074,84675,9584,99000,360000,80,2023,2023,1,01,0,360,360,01,1,1,5,8,1,4,33,998,1,1,7.375,360000,28.71,38.71,4,9,0,0,PT01,99,9999,12/31/9999,2,7,7,7,7,5,8,8,8,8,2,1
2023,2765977,Des Moines,02,122,99999,0004.00,16.52,111736,94066,11273,105500,248000,68,2023,2023,6,01,0,360,360,01,1,0,5,8,1,4,66,998,1,1,7.125,248000,16.38,17.34,5,9,0,0,PT01,99,9999,12/31/9999,2,7,7,7,7,5,8,8,8,8,2,1
2023,2765978,Des Moines,02,122,99999,0013.00,28.994,85865,94066,5823,105500,264000,80,2023,2023,1,01,0,360,360,01,2,0,5,5,2,1,48,45,1,1,7.375,264000,35.92,43.6,5,4,0,0,PT01,99,9999,12/31/9999,2,7,7,7,7,2,7,7,7,7,2,1
2023,2765979,Des Moines,02,122,99999,0007.02,22.746,117985,94066,7621,105500,296000,77,2023,2023,1,01,0,360,360,01,2,0,5,5,1,2,57,68,1,1,6.875,296000,29.07,36.97,5,5,0,0,PT01,99,9999,12/31/9999,2,7,7,7,7,2,7,7,7,7,2,1
2023,2765980,Des Moines,53,011,38900,0407.13,24.291,116383,100962,15706,114400,275000,24,2023,2023,1,01,0,360,360,01,2,0,5,5,1,2,43,41,1,1,7.375,275000,16.81,30.03,5,5,0,0,PT07,99,9999,12/31/9999,2,7,7,7,7,2,7,7,7,7,2,1
2023,2765981,Des Moines,02,122,99999,0013.00,28.994,85865,94066,18029,105500,500000,80,2023,2023,1,01,0,360,360,01,2,0,5,6,1,3,36,36,1,1,6.375,500000,20.36,42.86,5,5,0,0,PT01,99,9999,12/31/9999,2,7,7,7,7,3,7,7,7,7,2,1
2023,2765982,Des Moines,27,053,33460,0117.04,21.071,157639,109792,5021,124300,268000,80,2023,2023,1,01,0,360,360,01,1,1,5,8,2,4,35,998,1,1,6.125,268000,39.75,39.75,5,9,0,0,PT01,99,9999,12/31/9999,2,7,7,7,7,5,8,8,8,8,2,1
2023,2765983,Des Moines,53,025,34180,0104.01,29.682,90043,74965,7761,86000,237500,95,2023,2023,1,01,0,360,360,01,1,1,5,8,1,4,24,998,1,1,7.25,237500,27.97,36.45,4,9,30,0,PT01,99,9999,12/31/9999,2,7,7,7,7,5,8,8,8,8,2,1
2023,2765984,Des Moines,53,007,48300,9612,32.62,105074,77107,22789,80500,237300,70,2023,2023,1,01,0,360,360,01,2,0,5,5,1,2,56,51,2,1,6.75,237300,9.47,29.79,5,5,0,0,PT07,99,9999,12/31/9999,2,7,7,7,7,2,7,7,7,7,2,1
2023,2765985,Des Moines,27,163,33460,0710.19,27.78,159329,109792,15565,124300,476375,93,2023,2023,1,01,0,360,360,01,2,1,5,5,1,2,26,24,1,1,6.375,476375,24.01,26.94,5,4,30,0,PT07,99,9999,12/31/9999,2,7,7,7,7,2,7,7,7,7,2,1
2023,2765986,Des Moines,27,053,33460,0258.02,16.987,121683,109792,10392,124300,315875,95,2023,2023,1,01,0,360,360,01,1,1,5,8,1,4,40,998,1,1,6.75,315875,25.39,25.61,5,9,30,0,PT01,99,9999,12/31/9999,2,7,7,7,7,5,8,8,8,8,2,1
2023,2765987,Des Moines,29,051,27620,0202.00,5.613,106807,79396,16121,88800,301750,85,2023,2023,1,01,0,360,360,01,2,1,5,5,1,2,26,27,1,1,7,301750,14.3,16.37,5,5,12,0,PT01,99,9999,12/31/9999,2,7,7,7,7,2,7,7,7,7,2,1
2023,2765988,Des Moines,29,047,28140,0213.07,27.736,113022,92281,11045,104400,356000,95,2023,2023,1,01,0,360,360,01,2,1,5,5,1,2,31,30,1,1,6.25,356000,25.38,32.84,5,5,30,1,PT07,99,9999,12/31/9999,3,7,7,7,7,3,7,7,7,7,2,1
2023,2765989,Des Moines,29,019,17860,0012.02,19.247,103775,85099,15635,101200,446800,80,2023,2023,1,01,0,360,360,01,2,1,5,5,1,2,35,31,1,1,6.375,446800,21.02,22.53,5,5,0,0,PT01,99,9999,12/31/9999,2,7,7,7,7,2,7,7,7,7,2,1
2023,2765990,Des Moines,29,019,17860,0010.04,29.257,95181,85099,14891,101200,230000,44,2023,2023,1,01,0,240,240,01,2,0,5,5,1,2,40,38,1,1,6,230000,14.39,48.95,5,5,0,0,PT01,99,9999,12/31/9999,2,7,7,7,7,2,7,7,7,7,2,1
2023,2765991,Des Moines,29,019,17860,0017.04,8.809,109915,85099,8212,101200,215000,70,2023,2023,6,01,0,360,360,01,1,0,5,8,2,4,40,998,1,1,6.375,215000,20.52,29.17,5,9,0,0,PT01,99,9999,12/31/9999,2,7,7,7,7,5,8,8,8,8,2,1
2023,2765992,Des Moines,29,019,17860,0017.02,16.066,102104,85099,9361,101200,369408,80,2023,2023,1,01,0,360,360,01,4,0,5,5,2,1,45,48,1,1,7,369408,34.92,49.94,4,4,0,1,PT01,99,9999,12/31/9999,2,7,7,7,7,2,7,7,7,7,2,1
2023,2765993,Des Moines,27,159,99999,4802,6.218,74358,79217,9669,90400,171000,95,2023,2023,1,01,0,240,240,01,2,0,5,5,1,2,32,27,1,1,6.375,171000,16.21,29.96,5,4,25,0,PT01,99,9999,12/31/9999,2,7,7,7,7,2,7,7,7,7,2,1
2023,2765994,Des Moines,27,159,99999,4802,6.218,74358,79217,3424,90400,35000,34,2023,2023,1,01,0,180,180,01,1,0,5,8,2,4,37,998,1,1,6.125,35000,14.77,16.32,5,9,0,0,PT01,99,9999,12/31/9999,2,7,7,7,7,5,8,8,8,8,2,1
2023,2765995,Des Moines,46,065,38180,9780,15.965,92500,90053,53337,101000,420000,63,2023,2023,2,01,0,360,360,01,2,0,5,5,1,2,28,29,1,1,7.125,420000,7.19,7.36,4,5,0,1,PT01,99,9999,12/31/9999,3,7,7,7,7,3,7,7,7,7,2,1
2023,2765996,Des Moines,29,207,99999,4708,4.393,74231,60788,8024,71000,310212,73,2023,2023,1,01,0,360,360,01,2,0,5,5,1,2,75,74,1,1,6.75,310212,29.74,45.26,5,5,0,0,PT01,99,9999,12/31/9999,2,7,7,7,7,2,7,7,7,7,2,1
2023,2765997,Des Moines,29,201,43460,7810,8.136,64542,63415,11117,71100,268000,61,2023,2023,2,01,0,360,360,01,2,0,5,5,1,2,43,33,1,1,7.125,268000,20.4,32.51,5,4,0,0,PT01,99,9999,12/31/9999,2,7,7,7,7,2,7,7,7,7,2,1
2023,2765998,Des Moines,29,201,43460,7802,8.091,64598,63415,11626,71100,286765,64,2023,2023,2,01,0,360,360,01,2,0,5,5,1,2,36,37,1,1,7.25,286765,18.29,22.27,5,5,0,0,PT01,99,9999,12/31/9999,2,7,7,7,7,2,7,7,7,7,2,1
2023,2765999,Des Moines,29,071,41180,8011.02,6.852,89284,89868,12853,100800,535000,73,2023,2023,2,01,0,360,360,01,2,0,5,5,1,2,32,34,1,1,6.25,535000,29.93,33.92,5,5,0,0,PT01,99,9999,12/31/9999,2,7,7,7,7,2,7,7,7,7,2,1
2023,2766000,Des Moines,29,071,41180,8006.06,10.695,74112,89868,9379,100800,294500,95,2023,2023,1,01,0,360,360,01,2,0,5,5,1,2,31,30,1,1,6.75,294500,24.98,37.05,5,5,30,0,PT01,99,9999,12/31/9999,2,7,7,7,7,2,7,7,7,7,2,1
2023,2766001,Des Moines,19,007,99999,9503,9.479,47875,76279,3614,86300,160000,73,2023,2023,2,01,0,360,360,01,1,0,5,8,1,4,24,998,1,1,5.75,160000,33.43,33.43,5,9,0,0,PT01,99,9999,12/31/9999,2,7,7,7,7,5,8,8,8,8,2,1
2023,2766002,Des Moines,29,195,32180,0908.00,5.229,84659,65036,12889,73000,261500,51,2023,2023,6,01,0,360,360,01,1,0,5,8,1,4,28,998,1,1,7,261500,16.86,41.28,4,9,0,1,PT01,99,9999,12/31/9999,2,7,7,7,7,5,8,8,8,8,2,1
2023,2766003,Des Moines,29,195,32180,0905.00,37.627,87273,65036,8185,73000,185000,74,2023,2023,1,01,0,360,360,01,2,0,5,5,1,2,27,26,1,1,7,185000,19.55,29.37,3,4,0,0,PT01,99,9999,12/31/9999,1,7,7,7,7,2,7,7,7,7,2,1
2023,2766004,Des Moines,29,177,28140,0801.00,4.969,76875,92281,13309,104400,184000,79,2023,2023,6,01,0,360,360,01,2,0,5,5,1,2,53,44,1,1,7.125,184000,10.76,46.35,4,4,0,1,PT01,99,9999,12/31/9999,2,7,7,7,7,2,7,7,7,7,2,1
2023,2766005,Des Moines,46,081,43940,9661.01,8.858,86696,78750,13000,88300,600000,51,2023,2023,1,01,0,360,360,01,1,0,5,8,2,4,55,998,2,1,6.5,600000,7.29,49.95,5,9,0,0,PT01,99,9999,12/31/9999,2,7,7,7,7,5,8,8,8,8,2,1
2023,2766006,Des Moines,46,099,43620,0011.12,14.044,105750,89586,5833,102500,240000,58,2023,2023,1,01,0,360,360,01,2,0,5,5,2,1,44,44,1,1,6.375,240000,34.98,35.41,5,5,0,1,PT01,99,9999,12/31/9999,2,7,7,7,7,2,7,7,7,7,2,1
2023,2766007,Des Moines,46,099,43620,0018.01,22.172,88300,89586,9166,102500,261600,80,2023,2023,1,01,0,360,360,01,1,0,5,8,1,4,29,998,1,1,6.5,261600,24.22,33.17,5,9,0,0,PT01,99,9999,12/31/9999,2,7,7,7,7,5,8,8,8,8,2,1
2023,2766008,Des Moines,46,099,43620,0016.00,10.14,113906,89586,77568,102500,726200,46,2023,2023,1,01,0,360,360,01,2,0,5,5,1,2,42,35,1,1,6.125,726200,15.93,22.68,5,4,0,0,PT01,99,9999,12/31/9999,2,7,7,7,7,2,7,7,7,7,2,1
2023,2766009,Des Moines,46,135,49460,9663.02,17.317,77885,82653,7333,92700,209900,73,2023,2023,1,01,0,360,360,01,1,1,6,8,3,4,43,998,1,1,6.625,209900,26.23,27.25,5,9,0,0,PT01,99,9999,12/31/9999,3,7,7,7,7,5,8,8,8,8,2,1
2023,2766010,Des Moines,46,099,43620,0104.06,13.091,98214,89586,11500,102500,266240,80,2023,2023,1,01,0,360,360,01,1,1,5,8,1,4,28,998,1,1,6.625,266240,20.16,20.16,9,9,0,0,PT01,99,9999,12/31/9999,2,7,7,7,7,5,8,8,8,8,2,1
2023,2766011,Des Moines,46,085,99999,9726,10.884,73669,77067,19793,87900,465300,94,2023,2023,1,01,0,360,360,01,2,0,6,6,3,3,37,33,1,1,7.375,465300,19.92,36.88,4,3,30,1,PT01,99,9999,12/31/9999,3,7,7,7,7,3,7,7,7,7,2,1
2023,2766012,Des Moines,46,135,49460,9663.02,17.317,77885,82653,11250,92700,232800,80,2023,2023,1,01,0,360,360,01,2,0,6,6,3,3,29,29,1,1,6.625,232800,17.18,38.28,4,3,0,0,PT01,99,9999,12/31/9999,3,7,7,7,7,3,7,7,7,7,2,1
2023,2766013,Des Moines,46,093,39660,0205.00,19.046,71440,79641,9952,87200,560000,80,2023,2023,1,01,0,360,360,01,2,0,5,5,2,1,28,30,1,1,6.75,560000,43.51,48.73,5,4,0,0,PT01,99,9999,12/31/9999,2,7,7,7,7,2,7,7,7,7,2,1
2023,2766014,Des Moines,46,135,49460,9662,11.131,84653,82653,10056,92700,332000,80,2023,2023,1,01,0,360,360,01,1,0,6,8,3,4,41,998,1,1,7.125,332000,25.43,35.41,5,9,0,0,PT01,99,9999,12/31/9999,3,7,7,7,7,5,8,8,8,8,2,1
2023,2766015,Des Moines,46,099,43620,0104.03,6.569,125993,89586,100000,102500,726200,48,2023,2023,2,01,0,180,180,01,2,0,6,6,3,3,33,33,1,1,6.625,726200,13.42,14.13,5,5,0,0,PT01,99,9999,12/31/9999,3,7,7,7,7,3,7,7,7,7,2,1
2023,2766016,Des Moines,27,111,22260,9614,5.607,85982,80327,20489,90400,650000,80,2023,2023,1,01,0,360,360,01,2,0,5,5,2,1,56,61,2,1,6.125,650000,10.57,37.93,4,4,0,0,PT01,99,9999,12/31/9999,2,7,7,7,7,2,7,7,7,7,2,1
2023,2766017,Des Moines,29,037,28140,0603.05,20.213,126875,92281,9016,104400,278350,95,2023,2023,1,01,0,360,360,01,2,0,5,5,1,2,69,76,1,1,7.125,278350,25.58,26.03,5,5,30,0,PT01,99,9999,12/31/9999,2,7,7,7,7,2,7,7,7,7,2,1
2023,2766018,Des Moines,49,049,39340,0102.20,12.421,121629,90374,18689,106900,659900,77,2023,2023,1,01,0,360,360,01,2,0,5,5,1,2,43,40,1,1,7.125,659900,26.15,38.39,3,3,0,0,PT01,99,9999,12/31/9999,2,7,7,7,7,2,7,7,7,7,2,1
2023,2766019,Des Moines,49,035,41620,1135.21,42.045,74432,96438,63520,106300,342000,80,2023,2023,1,01,0,360,360,01,1,0,5,8,1,4,51,998,2,1,6.5,342000,0.95,47.64,5,9,0,1,PT07,99,9999,12/31/9999,2,7,7,7,7,5,8,8,8,8,2,1
2023,2766020,Des Moines,19,153,19780,0051.01,26.222,111184,93903,8313,105000,220875,95,2023,2023,1,01,0,360,360,01,1,0,5,8,3,4,46,998,1,1,6.75,220875,29.25,29.55,5,9,30,0,PT07,99,9999,12/31/9999,2,7,7,7,7,5,8,8,8,8,2,1
2023,2766021,Des Moines,19,153,19780,0117.04,12.615,148242,93903,14571,105000,500000,80,2023,2023,1,01,0,360,360,01,2,0,5,5,1,2,34,35,1,1,6,500000,27.86,33.79,5,4,0,0,PT01,99,9999,12/31/9999,2,7,7,7,7,2,7,7,7,7,2,1
2023,2766022,Des Moines,19,153,19780,0101.01,8.911,137500,93903,18372,105000,368000,80,2023,2023,1,01,0,360,360,01,1,0,5,8,1,4,33,998,1,1,6.25,368000,16.9,21.41,5,9,0,0,PT01,99,9999,12/31/9999,2,7,7,7,7,5,8,8,8,8,2,1
2023,2766023,Des Moines,19,153,19780,0102.08,12.743,97578,93903,11629,105000,359550,95,2023,2023,1,01,0,360,360,01,2,1,5,5,1,2,25,25,1,1,6.5,359550,21.08,26.55,4,5,30,0,PT01,99,9999,12/31/9999,2,7,7,7,7,2,7,7,7,7,2,1
2023,2766024,Des Moines,19,153,19780,0111.14,31.275,67829,93903,5083,105000,135200,80,2023,2023,1,01,0,360,360,01,1,0,5,8,2,4,25,998,1,1,6.5,135200,25.49,25.49,5,9,0,0,PT07,99,9999,12/31/9999,2,7,7,7,7,5,8,8,8,8,2,1
2023,2766025,Des Moines,19,153,19780,0104.04,19.821,105132,93903,9529,105000,285600,80,2023,2023,1,01,0,360,360,01,2,0,5,5,2,1,31,33,1,1,5.875,285600,21.29,42.57,4,4,0,0,PT01,99,9999,12/31/9999,2,7,7,7,7,2,7,7,7,7,2,1
2023,2766026,Des Moines,19,153,19780,0101.01,8.911,137500,93903,8295,105000,299900,80,2023,2023,1,01,0,360,360,01,1,0,5,8,2,4,37,998,1,1,6.375,299900,31.22,37.99,4,9,0,0,PT01,99,9999,12/31/9999,2,7,7,7,7,5,8,8,8,8,2,1
2023,2766027,Des Moines,19,153,19780,0044.00,50.528,54520,93903,8930,105000,194000,80,2023,2023,1,01,0,360,360,01,2,0,5,5,2,1,28,29,1,1,6.25,194000,18.64,28.68,5,2,0,0,PT01,99,9999,12/31/9999,2,7,7,7,7,1,7,7,7,7,2,1
2023,2766028,Des Moines,19,153,19780,0102.05,13.187,119920,93903,11106,105000,228000,80,2023,2023,1,01,0,360,360,01,1,1,5,8,1,4,22,998,1,1,6.375,228000,14.4,19.99,4,9,0,0,PT01,99,9999,12/31/9999,2,7,7,7,7,5,8,8,8,8,2,1
2023,2766029,Des Moines,19,169,11180,0001.02,17.409,110692,97446,8183,118700,135000,71,2023,2023,1,01,0,360,360,01,1,0,5,8,1,4,48,998,1,1,6.75,135000,15.57,42.15,3,9,0,0,PT07,99,9999,12/31/9999,2,7,7,7,7,5,8,8,8,8,2,1
2023,2766030,Des Moines,19,015,11180,0201.00,8.29,110046,97446,16632,118700,648000,90,2023,2023,1,01,0,360,360,01,2,0,5,5,1,2,37,33,1,1,6.375,648000,26.33,34.85,5,5,25,0,PT01,99,9999,12/31/9999,1,7,7,7,7,2,7,7,7,7,2,1
2023,2766031,Des Moines,37,183,39580,0534.09,36.125,152462,102904,16108,117000,695400,95,2023,2023,1,01,0,360,360,01,2,1,5,5,1,2,37,35,1,1,6.5,695400,31.6,36.68,5,4,30,0,PT07,99,9999,12/31/9999,2,7,7,7,7,2,7,7,7,7,2,1
2023,2766032,Des Moines,27,021,14660,9602,20.926,72500,79217,18333,90400,348000,80,2023,2023,1,01,0,360,360,01,2,0,6,6,2,2,38,40,2,1,7.25,348000,18.95,34.91,4,5,0,0,PT01,99,9999,12/31/9999,3,7,7,7,7,3,7,7,7,7,2,1
2023,2766033,Des Moines,27,037,33460,0607.53,47.179,66453,109792,9414,124300,446250,70,2023,2023,1,01,0,360,360,01,2,0,2,2,1,2,86,81,1,1,7.49,446250,43.67,48.23,4,5,0,0,PT01,99,9999,12/31/9999,3,7,7,7,7,3,7,7,7,7,2,1
2023,2766034,Des Moines,27,037,33460,0608.33,25.47,116974,109792,10634,124300,408500,95,2023,2023,1,01,0,360,360,01,1,0,5,8,2,4,67,998,1,1,7.75,408500,33.36,45.42,5,9,30,0,PT01,99,9999,12/31/9999,2,7,7,7,7,5,8,8,8,8,2,1
2023,2766035,Des Moines,27,037,33460,0608.32,29.783,109872,109792,11119,124300,522500,95,2023,2023,1,01,0,360,360,01,2,1,6,5,1,2,38,37,1,1,6.375,522500,32.41,33.35,5,5,30,0,PT01,99,9999,12/31/9999,1,7,7,7,7,2,7,7,7,7,2,1
2023,2766036,Des Moines,27,053,33460,0230.00,18.92,124873,109792,32995,124300,548000,80,2023,2023,1,01,0,360,360,01,2,0,5,5,1,2,43,40,1,1,7.375,548000,14.74,23.26,5,5,0,0,PT01,99,9999,12/31/9999,2,7,7,7,7,2,7,7,7,7,2,1
2023,2766037,Des Moines,04,013,38060,1036.07,27.874,121176,84675,12048,99000,700000,94,2023,2023,1,01,0,360,360,01,2,0,5,5,2,1,46,60,1,1,7.375,700000,46.43,47.01,5,5,30,0,PT07,99,9999,12/31/9999,2,7,7,7,7,2,7,7,7,7,2,1
2023,2766038,Des Moines,12,069,36740,0312.02,36.326,72760,75870,10837,85700,523687,95,2023,2023,1,01,0,360,360,01,2,1,5,5,1,2,25,25,1,1,6.375,523687,34.78,37.04,4,5,30,0,PT07,99,9999,12/31/9999,2,7,7,7,7,2,7,7,7,7,2,1
2023,2766039,Des Moines,12,095,36740,0172.00,38.753,112011,75870,20834,85700,672400,89,2023,2023,1,01,0,360,360,01,2,1,5,5,1,2,31,32,1,1,6.375,672400,24.43,28.28,5,5,25,0,PT07,99,9999,12/31/9999,2,7,7,7,7,2,7,7,7,7,2,1
2023,2766040,Des Moines,29,065,99999,9604,8.908,34455,60788,4167,71000,94696,74,2023,2023,1,01,3,360,360,01,2,0,5,5,1,2,38,36,1,1,6.5,94696,18.15,19.59,5,5,0,0,PT01,99,9999,12/31/9999,2,7,7,7,7,2,7,7,7,7,2,1
2023,2766041,Des Moines,29,065,99999,9601,7.239,56845,60788,6195,71000,144444,97,2023,2023,1,01,3,360,360,01,2,1,5,5,1,2,23,25,1,1,6.75,144444,18.33,32.53,3,3,0,0,PT01,99,9999,12/31/9999,2,7,7,7,7,2,7,7,7,7,2,1
2023,2766042,Des Moines,29,089,17860,9603,21.146,66369,85099,16518,101200,138744,30,2023,2023,2,01,0,180,180,01,1,0,5,8,1,4,34,998,1,1,6,138744,9.22,9.45,4,9,0,1,PT01,99,9999,12/31/9999,2,7,7,7,7,5,8,8,8,8,2,1
2023,2766043,Des Moines,29,019,17860,0011.06,32.359,43860,85099,21077,101200,193200,80,2023,2023,1,01,0,360,360,01,1,0,5,8,1,4,53,998,1,1,7.25,193200,9.44,19.35,4,9,0,1,PT06,99,9999,12/31/9999,2,7,7,7,7,5,8,8,8,8,2,1
2023,2766044,Des Moines,19,017,47940,0046.00,4.483,99974,80509,10023,91100,210000,43,2023,2023,1,01,0,360,360,01,2,0,5,5,1,2,36,35,1,1,6,210000,16,20.2,5,5,0,0,PT01,99,9999,12/31/9999,2,7,7,7,7,2,7,7,7,7,2,1
2023,2766045,Des Moines,29,089,17860,9601,9.106,64118,85099,17099,101200,135500,26,2023,2023,2,01,0,240,240,01,2,0,5,5,2,1,39,37,1,1,6.125,135500,8.23,15.57,5,5,0,0,PT01,99,9999,12/31/9999,2,7,7,7,7,2,7,7,7,7,2,1
2023,2766046,Des Moines,29,089,17860,9603,21.146,66369,85099,3380,101200,105900,60,2023,2023,1,01,0,240,240,01,1,1,5,8,2,4,25,998,1,1,6.375,105900,29.29,29.88,5,9,0,0,PT01,99,9999,12/31/9999,2,7,7,7,7,5,8,8,8,8,2,1
2023,2766047,Des Moines,29,189,41180,2169,28.718,83875,89868,13527,100800,432000,80,2023,2023,1,01,0,360,360,01,2,0,5,5,1,2,40,43,1,1,7.25,432000,26.82,34.56,5,5,0,0,PT01,99,9999,12/31/9999,2,7,7,7,7,2,7,7,7,7,2,1
2023,2766048,Des Moines,27,139,33460,0813.02,12.066,104688,109792,8645,124300,248000,80,2023,2023,1,01,0,360,360,01,1,1,5,8,1,4,24,998,1,1,6.75,248000,23.63,24.09,5,9,0,1,PT01,99,9999,12/31/9999,2,7,7,7,7,5,8,8,8,8,2,1
2023,2766049,Des Moines,20,091,28140,0530.10,20.128,150063,92281,24939,104400,446200,75,2023,2023,1,01,0,360,360,01,2,0,5,5,1,2,39,35,1,1,6.625,446200,15.35,40.66,5,5,0,0,PT01,99,9999,12/31/9999,2,7,7,7,7,2,7,7,7,7,2,1
2023,2766050,Des Moines,29,095,28140,0149.03,10.593,108125,92281,7791,104400,286450,85,2023,2023,1,01,0,360,360,01,1,0,5,8,1,4,41,998,1,1,6.75,286450,31.44,41.75,4,9,12,0,PT01,99,9999,12/31/9999,2,7,7,7,7,5,8,8,8,8,2,1
2023,2766051,Des Moines,29,095,28140,0099.00,24.46,102188,92281,29018,104400,513000,95,2023,2023,1,01,0,360,360,01,2,0,5,5,2,1,55,61,1,1,6.75,513000,14.53,32.39,4,4,30,0,PT01,99,9999,12/31/9999,2,7,7,7,7,2,7,7,7,7,2,1
2023,2766052,Des Moines,20,091,28140,0526.09,17.235,153762,92281,18729,104400,606600,85,2023,2023,1,01,0,360,360,01,2,0,5,5,1,2,36,39,1,1,6.75,606600,24.62,26.94,5,5,12,0,PT01,99,9999,12/31/9999,2,7,7,7,7,2,7,7,7,7,2,1
2023,2766053,Des Moines,29,189,41180,2188,7.61,166591,89868,22147,100800,726200,79,2023,2023,1,01,0,360,360,01,1,0,6,8,1,4,34,998,1,1,6.75,726200,25.6,29.52,5,9,0,0,PT01,99,9999,12/31/9999,3,7,7,7,7,5,8,8,8,8,2,1
2023,2766054,Des Moines,29,189,41180,2204.43,12.754,79327,89868,11154,100800,367950,92,2023,2023,1,01,0,360,360,01,2,0,5,5,1,2,39,37,1,1,6.625,367950,25.84,35.81,5,5,30,0,PT01,99,9999,12/31/9999,2,7,7,7,7,2,7,7,7,7,2,1
2023,2766055,Des Moines,29,189,41180,2179.31,18.002,121731,89868,7804,100800,230000,86,2023,2023,1,01,0,360,360,01,1,0,5,8,1,4,55,998,1,1,6.75,230000,25.1,43.65,3,9,25,0,PT01,99,9999,12/31/9999,2,7,7,7,7,5,8,8,8,8,2,1
2023,2766056,Des Moines,29,047,28140,0202.02,25.231,118125,92281,13438,104400,531250,85,2023,2023,1,01,0,360,360,01,2,0,5,5,1,2,28,29,1,1,6.75,531250,32.38,42.07,4,4,12,0,PT01,99,9999,12/31/9999,2,7,7,7,7,1,7,7,7,7,2,1
2023,2766057,Des Moines,04,013,38060,2170.02,20.369,89618,84675,7261,99000,375000,76,2023,2023,1,01,0,360,360,01,1,0,5,8,2,4,51,998,1,1,7.25,375000,41.84,49.73,4,9,0,1,PT07,99,9999,12/31/9999,2,7,7,7,7,5,8,8,8,8,2,1
2023,2766058,Des Moines,20,091,28140,0500.00,16.15,143729,92281,18407,104400,437000,95,2023,2023,1,01,0,360,360,01,2,0,5,5,1,2,49,38,1,1,6.75,437000,19.17,32.72,4,5,30,0,PT01,99,9999,12/31/9999,2,7,7,7,7,2,7,7,7,7,2,1
